day_Actual,month_Actual,year_Actual,Actual Price,Actual Harvest Season,day_Predicted,month_Predicted,year_Predicted,Predicted Price,Predicted Harvest Season
10,4,2021,33.23760377141533,lean,10,4,2021,33.23760377141528,lean
10,4,2021,33.23760377141533,lean,10,4,2021,33.23760377141528,lean
10,4,2021,33.23760377141533,lean,10,4,2021,33.23760377141528,lean
12,4,2021,36.75,lean,12,4,2021,36.53925622628492,lean
12,4,2021,36.75,lean,12,4,2021,36.53925622628492,lean
12,4,2021,40.95,lean,12,4,2021,36.53925622628492,lean
12,4,2021,40.95,lean,12,4,2021,36.53925622628492,lean
13,4,2021,36.75,lean,13,4,2021,36.75,lean
16,4,2021,40.95,lean,16,4,2021,36.75,lean
17,4,2021,33.23760377141533,lean,17,4,2021,33.532895469702055,lean
21,4,2021,36.75,lean,21,4,2021,37.64971363636364,lean
24,4,2021,33.23760377141533,lean,24,4,2021,33.23760377141528,lean
25,4,2021,33.23760377141533,lean,25,4,2021,33.330431695986974,lean
27,4,2021,36.75,lean,27,4,2021,38.39996559733238,lean
28,4,2021,36.75,lean,28,4,2021,37.874758974358976,lean
30,4,2021,36.75,lean,30,4,2021,36.7855,lean
30,4,2021,36.75,lean,30,4,2021,36.7855,lean
30,4,2021,40.95,lean,30,4,2021,36.7855,lean
30,4,2021,40.95,lean,30,4,2021,36.7855,lean
1,5,2021,33.23760377141533,lean,1,5,2021,33.309689272162665,lean
2,5,2021,33.23760377141533,lean,2,5,2021,33.23760377141528,lean
3,5,2021,40.0,lean,3,5,2021,40.51800595238096,lean
7,5,2021,40.0,lean,7,5,2021,40.83811507936508,lean
10,5,2021,40.0,lean,10,5,2021,40.61934686147186,lean
11,5,2021,40.0,lean,11,5,2021,40.02889285714286,lean
11,5,2021,40.0,lean,11,5,2021,40.02889285714286,lean
11,5,2021,40.0,lean,11,5,2021,40.02889285714286,lean
11,5,2021,40.0,lean,11,5,2021,40.02889285714286,lean
13,5,2021,33.23760377141533,lean,13,5,2021,33.38981598170126,lean
15,5,2021,33.23760377141533,lean,15,5,2021,33.39885169598697,lean
15,5,2021,33.23760377141533,lean,15,5,2021,33.39885169598697,lean
15,5,2021,33.23760377141533,lean,15,5,2021,33.39885169598697,lean
15,5,2021,33.23760377141533,lean,15,5,2021,33.39885169598697,lean
16,5,2021,33.23760377141533,lean,16,5,2021,33.23760377141528,lean
17,5,2021,42.5,lean,17,5,2021,40.0,lean
19,5,2021,40.0,lean,19,5,2021,40.69690476190476,lean
26,5,2021,40.0,lean,26,5,2021,39.86367081752328,lean
27,5,2021,40.0,lean,27,5,2021,40.74312008533321,lean
30,5,2021,33.23760377141533,lean,30,5,2021,33.31356106703446,lean
31,5,2021,40.0,lean,31,5,2021,40.305902869079105,lean
2,6,2021,39.8,Unknown,2,6,2021,39.79504270438088,Unknown
4,6,2021,39.8,Unknown,4,6,2021,40.76572222222221,Unknown
5,6,2021,33.23760377141533,Unknown,5,6,2021,33.23760377141528,Unknown
5,6,2021,33.23760377141533,Unknown,5,6,2021,33.23760377141528,Unknown
5,6,2021,33.23760377141533,Unknown,5,6,2021,33.23760377141528,Unknown
5,6,2021,33.23760377141533,Unknown,5,6,2021,33.23760377141528,Unknown
8,6,2021,39.8,Unknown,8,6,2021,39.818666666666736,Unknown
8,6,2021,39.8,Unknown,8,6,2021,39.818666666666736,Unknown
8,6,2021,39.8,Unknown,8,6,2021,39.818666666666736,Unknown
8,6,2021,39.8,Unknown,8,6,2021,39.818666666666736,Unknown
10,6,2021,39.8,Unknown,10,6,2021,41.144666666666645,Unknown
13,6,2021,33.23760377141533,Unknown,13,6,2021,33.23760377141528,Unknown
16,6,2021,39.8,Unknown,16,6,2021,40.35022983682986,Unknown
18,6,2021,39.8,Unknown,18,6,2021,40.55105555555558,Unknown
21,6,2021,39.8,Unknown,21,6,2021,40.39329292929297,Unknown
22,6,2021,39.8,Unknown,22,6,2021,40.547423076923074,Unknown
24,6,2021,39.8,Unknown,24,6,2021,39.873071428571485,Unknown
26,6,2021,33.23760377141533,Unknown,26,6,2021,33.23760377141528,Unknown
28,6,2021,39.8,Unknown,28,6,2021,40.274277777777804,Unknown
29,6,2021,39.8,Unknown,29,6,2021,40.828833333333336,Unknown
29,6,2021,39.8,Unknown,29,6,2021,40.828833333333336,Unknown
29,6,2021,39.8,Unknown,29,6,2021,40.828833333333336,Unknown
29,6,2021,39.8,Unknown,29,6,2021,40.828833333333336,Unknown
30,6,2021,39.8,Unknown,30,6,2021,40.584378787878784,Unknown
2,7,2021,42.4,Unknown,2,7,2021,40.0,Unknown
4,7,2021,33.23760377141533,Unknown,4,7,2021,33.23760377141528,Unknown
5,7,2021,40.0,Unknown,5,7,2021,40.51946348360161,Unknown
7,7,2021,40.0,Unknown,7,7,2021,40.4955034965035,Unknown
8,7,2021,40.0,Unknown,8,7,2021,40.46223226399906,Unknown
8,7,2021,40.0,Unknown,8,7,2021,40.46223226399906,Unknown
8,7,2021,40.0,Unknown,8,7,2021,40.46223226399906,Unknown
8,7,2021,40.0,Unknown,8,7,2021,40.46223226399906,Unknown
14,7,2021,42.4,Unknown,14,7,2021,39.8695520754283,Unknown
14,7,2021,42.4,Unknown,14,7,2021,39.8695520754283,Unknown
14,7,2021,40.0,Unknown,14,7,2021,39.8695520754283,Unknown
14,7,2021,40.0,Unknown,14,7,2021,39.8695520754283,Unknown
15,7,2021,40.0,Unknown,15,7,2021,40.0,Unknown
16,7,2021,40.0,Unknown,16,7,2021,40.626809523809534,Unknown
18,7,2021,33.23760377141533,Unknown,18,7,2021,33.390451695986975,Unknown
19,7,2021,40.0,Unknown,19,7,2021,40.47163318057131,Unknown
22,7,2021,40.0,Unknown,22,7,2021,40.506518894857024,Unknown
23,7,2021,40.0,Unknown,23,7,2021,39.96837603771415,Unknown
23,7,2021,40.0,Unknown,23,7,2021,39.96837603771415,Unknown
23,7,2021,42.4,Unknown,23,7,2021,39.96837603771415,Unknown
23,7,2021,42.4,Unknown,23,7,2021,39.96837603771415,Unknown
24,7,2021,33.23760377141533,Unknown,24,7,2021,33.440475658272824,Unknown
24,7,2021,33.23760377141533,Unknown,24,7,2021,33.440475658272824,Unknown
24,7,2021,33.23760377141533,Unknown,24,7,2021,33.440475658272824,Unknown
24,7,2021,33.23760377141533,Unknown,24,7,2021,33.440475658272824,Unknown
25,7,2021,33.23760377141533,Unknown,25,7,2021,33.23760377141528,Unknown
25,7,2021,33.23760377141533,Unknown,25,7,2021,33.23760377141528,Unknown
25,7,2021,33.23760377141533,Unknown,25,7,2021,33.23760377141528,Unknown
25,7,2021,33.23760377141533,Unknown,25,7,2021,33.23760377141528,Unknown
26,7,2021,40.0,Unknown,26,7,2021,39.72950415085661,Unknown
27,7,2021,40.0,Unknown,27,7,2021,40.46571774891776,Unknown
29,7,2021,40.0,Unknown,29,7,2021,40.57834545454545,Unknown
29,7,2021,40.0,Unknown,29,7,2021,40.57834545454545,Unknown
29,7,2021,40.0,Unknown,29,7,2021,40.57834545454545,Unknown
29,7,2021,40.0,Unknown,29,7,2021,40.57834545454545,Unknown
30,7,2021,40.0,Unknown,30,7,2021,40.50596651390464,Unknown
31,7,2021,33.23760377141533,Unknown,31,7,2021,33.44447565827282,Unknown
4,8,2021,39.4,peak harvest,4,8,2021,38.99129893066579,peak harvest
4,8,2021,39.4,peak harvest,4,8,2021,38.99129893066579,peak harvest
4,8,2021,39.4,peak harvest,4,8,2021,38.99129893066579,peak harvest
4,8,2021,41.0,peak harvest,4,8,2021,38.99129893066579,peak harvest
4,8,2021,41.0,peak harvest,4,8,2021,38.99129893066579,peak harvest
4,8,2021,41.0,peak harvest,4,8,2021,38.99129893066579,peak harvest
4,8,2021,39.4,peak harvest,4,8,2021,38.99129893066579,peak harvest
4,8,2021,39.4,peak harvest,4,8,2021,38.99129893066579,peak harvest
4,8,2021,39.4,peak harvest,4,8,2021,38.99129893066579,peak harvest
5,8,2021,41.0,peak harvest,5,8,2021,39.33837603771421,peak harvest
6,8,2021,39.4,peak harvest,6,8,2021,39.835771428571434,peak harvest
8,8,2021,33.23760377141533,peak harvest,8,8,2021,33.23760377141528,peak harvest
11,8,2021,39.4,peak harvest,11,8,2021,38.72213641485573,peak harvest
11,8,2021,39.4,peak harvest,11,8,2021,38.72213641485573,peak harvest
11,8,2021,39.4,peak harvest,11,8,2021,38.72213641485573,peak harvest
11,8,2021,39.4,peak harvest,11,8,2021,38.72213641485573,peak harvest
14,8,2021,33.23760377141533,peak harvest,14,8,2021,33.36685169598697,peak harvest
16,8,2021,39.4,peak harvest,16,8,2021,39.40000000000006,peak harvest
17,8,2021,39.4,peak harvest,17,8,2021,39.80975699855699,peak harvest
18,8,2021,39.4,peak harvest,18,8,2021,39.75551889485701,peak harvest
21,8,2021,33.23760377141533,peak harvest,21,8,2021,33.309894400367796,peak harvest
23,8,2021,39.4,peak harvest,23,8,2021,39.80065201465204,peak harvest
25,8,2021,39.4,peak harvest,25,8,2021,39.70215411255412,peak harvest
26,8,2021,41.0,peak harvest,26,8,2021,39.40000000000006,peak harvest
27,8,2021,39.4,peak harvest,27,8,2021,39.79058412698414,peak harvest
29,8,2021,33.23760377141533,peak harvest,29,8,2021,33.23760377141528,peak harvest
30,8,2021,33.23760377141533,peak harvest,30,8,2021,33.889148156178514,peak harvest
30,8,2021,33.23760377141533,peak harvest,30,8,2021,33.889148156178514,peak harvest
30,8,2021,33.23760377141533,peak harvest,30,8,2021,33.889148156178514,peak harvest
30,8,2021,33.23760377141533,peak harvest,30,8,2021,33.889148156178514,peak harvest
30,8,2021,33.23760377141533,peak harvest,30,8,2021,33.889148156178514,peak harvest
30,8,2021,33.23760377141533,peak harvest,30,8,2021,33.889148156178514,peak harvest
30,8,2021,33.23760377141533,peak harvest,30,8,2021,33.889148156178514,peak harvest
30,8,2021,33.23760377141533,peak harvest,30,8,2021,33.889148156178514,peak harvest
30,8,2021,33.23760377141533,peak harvest,30,8,2021,33.889148156178514,peak harvest
30,8,2021,33.23760377141533,peak harvest,30,8,2021,33.889148156178514,peak harvest
30,8,2021,33.23760377141533,peak harvest,30,8,2021,33.889148156178514,peak harvest
30,8,2021,33.23760377141533,peak harvest,30,8,2021,33.889148156178514,peak harvest
30,8,2021,33.23760377141533,peak harvest,30,8,2021,33.889148156178514,peak harvest
30,8,2021,33.23760377141533,peak harvest,30,8,2021,33.889148156178514,peak harvest
30,8,2021,33.23760377141533,peak harvest,30,8,2021,33.889148156178514,peak harvest
30,8,2021,33.23760377141533,peak harvest,30,8,2021,33.889148156178514,peak harvest
31,8,2021,39.4,peak harvest,31,8,2021,39.654261529999644,peak harvest
3,9,2021,37.36,peak harvest,3,9,2021,37.360000000000035,peak harvest
7,9,2021,39.2,peak harvest,7,9,2021,37.369200000000035,peak harvest
8,9,2021,33.23760377141533,peak harvest,8,9,2021,33.361275658272824,peak harvest
8,9,2021,33.23760377141533,peak harvest,8,9,2021,33.361275658272824,peak harvest
8,9,2021,33.23760377141533,peak harvest,8,9,2021,33.361275658272824,peak harvest
8,9,2021,33.23760377141533,peak harvest,8,9,2021,33.361275658272824,peak harvest
12,9,2021,33.23760377141533,peak harvest,12,9,2021,33.23760377141528,peak harvest
13,9,2021,39.2,peak harvest,13,9,2021,37.07143226399911,peak harvest
13,9,2021,39.2,peak harvest,13,9,2021,37.07143226399911,peak harvest
13,9,2021,37.36,peak harvest,13,9,2021,37.07143226399911,peak harvest
13,9,2021,37.36,peak harvest,13,9,2021,37.07143226399911,peak harvest
14,9,2021,37.36,peak harvest,14,9,2021,37.98459238095241,peak harvest
14,9,2021,37.36,peak harvest,14,9,2021,37.98459238095241,peak harvest
14,9,2021,37.36,peak harvest,14,9,2021,37.98459238095241,peak harvest
14,9,2021,37.36,peak harvest,14,9,2021,37.98459238095241,peak harvest
15,9,2021,37.36,peak harvest,15,9,2021,37.96352000000004,peak harvest
16,9,2021,37.36,peak harvest,16,9,2021,37.82867428571431,peak harvest
19,9,2021,33.23760377141533,peak harvest,19,9,2021,33.5326216475302,peak harvest
19,9,2021,33.23760377141533,peak harvest,19,9,2021,33.5326216475302,peak harvest
19,9,2021,33.23760377141533,peak harvest,19,9,2021,33.5326216475302,peak harvest
19,9,2021,33.23760377141533,peak harvest,19,9,2021,33.5326216475302,peak harvest
21,9,2021,39.2,peak harvest,21,9,2021,37.369200000000035,peak harvest
27,9,2021,39.2,peak harvest,27,9,2021,37.31877603771418,peak harvest
29,9,2021,37.36,peak harvest,29,9,2021,37.86847523809527,peak harvest
30,9,2021,37.36,peak harvest,30,9,2021,37.94152761904764,peak harvest
2,10,2021,33.23760377141533,peak harvest,2,10,2021,33.23760377141528,peak harvest
3,10,2021,33.23760377141533,peak harvest,3,10,2021,33.32136106703446,peak harvest
5,10,2021,43.48,peak harvest,5,10,2021,41.09399999999995,peak harvest
5,10,2021,43.48,peak harvest,5,10,2021,41.09399999999995,peak harvest
5,10,2021,41.08,peak harvest,5,10,2021,41.09399999999995,peak harvest
5,10,2021,41.08,peak harvest,5,10,2021,41.09399999999995,peak harvest
6,10,2021,41.08,peak harvest,6,10,2021,41.01637603771411,peak harvest
6,10,2021,41.08,peak harvest,6,10,2021,41.01637603771411,peak harvest
6,10,2021,41.08,peak harvest,6,10,2021,41.01637603771411,peak harvest
6,10,2021,41.08,peak harvest,6,10,2021,41.01637603771411,peak harvest
7,10,2021,41.08,peak harvest,7,10,2021,41.53598268398266,peak harvest
9,10,2021,33.23760377141533,peak harvest,9,10,2021,33.551299620558666,peak harvest
12,10,2021,41.08,peak harvest,12,10,2021,41.17179999999995,peak harvest
15,10,2021,41.08,peak harvest,15,10,2021,41.4779333333333,peak harvest
16,10,2021,33.23760377141533,peak harvest,16,10,2021,33.23760377141528,peak harvest
22,10,2021,41.08,peak harvest,22,10,2021,41.593228571428554,peak harvest
24,10,2021,33.23760377141533,peak harvest,24,10,2021,33.29642174312967,peak harvest
24,10,2021,33.23760377141533,peak harvest,24,10,2021,33.29642174312967,peak harvest
24,10,2021,33.23760377141533,peak harvest,24,10,2021,33.29642174312967,peak harvest
24,10,2021,33.23760377141533,peak harvest,24,10,2021,33.29642174312967,peak harvest
25,10,2021,43.48,peak harvest,25,10,2021,40.923152075428256,peak harvest
25,10,2021,43.48,peak harvest,25,10,2021,40.923152075428256,peak harvest
25,10,2021,41.08,peak harvest,25,10,2021,40.923152075428256,peak harvest
25,10,2021,41.08,peak harvest,25,10,2021,40.923152075428256,peak harvest
28,10,2021,41.08,peak harvest,28,10,2021,41.633793939393925,peak harvest
29,10,2021,43.48,peak harvest,29,10,2021,41.12519999999995,peak harvest
1,11,2021,33.23760377141533,peak harvest,1,11,2021,34.14819546970207,peak harvest
1,11,2021,33.23760377141533,peak harvest,1,11,2021,34.14819546970207,peak harvest
1,11,2021,33.23760377141533,peak harvest,1,11,2021,34.14819546970207,peak harvest
1,11,2021,33.23760377141533,peak harvest,1,11,2021,34.14819546970207,peak harvest
2,11,2021,44.0,peak harvest,2,11,2021,44.72898556152368,peak harvest
4,11,2021,44.0,peak harvest,4,11,2021,45.17917460317459,peak harvest
6,11,2021,33.23760377141533,peak harvest,6,11,2021,33.46991836265364,peak harvest
11,11,2021,44.0,peak harvest,11,11,2021,44.658173737373744,peak harvest
13,11,2021,33.23760377141533,peak harvest,13,11,2021,34.15977642208301,peak harvest
15,11,2021,44.0,peak harvest,15,11,2021,44.57380336136212,peak harvest
17,11,2021,47.2,peak harvest,17,11,2021,43.92673231477043,peak harvest
17,11,2021,47.2,peak harvest,17,11,2021,43.92673231477043,peak harvest
17,11,2021,44.0,peak harvest,17,11,2021,43.92673231477043,peak harvest
17,11,2021,44.0,peak harvest,17,11,2021,43.92673231477043,peak harvest
21,11,2021,33.23760377141533,peak harvest,21,11,2021,33.23760377141528,peak harvest
21,11,2021,33.23760377141533,peak harvest,21,11,2021,33.23760377141528,peak harvest
21,11,2021,33.23760377141533,peak harvest,21,11,2021,33.23760377141528,peak harvest
21,11,2021,33.23760377141533,peak harvest,21,11,2021,33.23760377141528,peak harvest
23,11,2021,44.0,peak harvest,23,11,2021,44.89695238095238,peak harvest
26,11,2021,44.0,peak harvest,26,11,2021,44.03855238095238,peak harvest
26,11,2021,44.0,peak harvest,26,11,2021,44.03855238095238,peak harvest
26,11,2021,44.0,peak harvest,26,11,2021,44.03855238095238,peak harvest
26,11,2021,47.2,peak harvest,26,11,2021,44.03855238095238,peak harvest
26,11,2021,47.2,peak harvest,26,11,2021,44.03855238095238,peak harvest
26,11,2021,47.2,peak harvest,26,11,2021,44.03855238095238,peak harvest
26,11,2021,44.0,peak harvest,26,11,2021,44.03855238095238,peak harvest
26,11,2021,44.0,peak harvest,26,11,2021,44.03855238095238,peak harvest
26,11,2021,44.0,peak harvest,26,11,2021,44.03855238095238,peak harvest
29,11,2021,44.0,peak harvest,29,11,2021,43.89237603771415,peak harvest
29,11,2021,44.0,peak harvest,29,11,2021,43.89237603771415,peak harvest
29,11,2021,47.2,peak harvest,29,11,2021,43.89237603771415,peak harvest
29,11,2021,47.2,peak harvest,29,11,2021,43.89237603771415,peak harvest
3,12,2021,40.15,Unknown,3,12,2021,40.63535822510826,Unknown
5,12,2021,33.23760377141533,Unknown,5,12,2021,33.23760377141528,Unknown
6,12,2021,40.15,Unknown,6,12,2021,40.61351245256989,Unknown
12,12,2021,33.23760377141533,Unknown,12,12,2021,33.23760377141528,Unknown
12,12,2021,33.23760377141533,Unknown,12,12,2021,33.23760377141528,Unknown
12,12,2021,33.23760377141533,Unknown,12,12,2021,33.23760377141528,Unknown
12,12,2021,33.23760377141533,Unknown,12,12,2021,33.23760377141528,Unknown
13,12,2021,40.15,Unknown,13,12,2021,40.68099741924747,Unknown
14,12,2021,40.15,Unknown,14,12,2021,40.108376037714216,Unknown
18,12,2021,33.23760377141533,Unknown,18,12,2021,33.312727733701124,Unknown
20,12,2021,43.15,Unknown,20,12,2021,40.01175207542837,Unknown
21,12,2021,40.15,Unknown,21,12,2021,41.00985714285719,Unknown
22,12,2021,40.15,Unknown,22,12,2021,40.170000000000066,Unknown
25,12,2021,33.23760377141533,Unknown,25,12,2021,33.23760377141528,Unknown
28,12,2021,40.15,Unknown,28,12,2021,41.09882142857148,Unknown
28,12,2021,40.15,Unknown,28,12,2021,41.09882142857148,Unknown
28,12,2021,40.15,Unknown,28,12,2021,41.09882142857148,Unknown
28,12,2021,40.15,Unknown,28,12,2021,41.09882142857148,Unknown
31,12,2021,40.15,Unknown,31,12,2021,40.838862137862186,Unknown
5,1,2022,47.0,Unknown,5,1,2022,40.03740614382622,Unknown
6,1,2022,33.23760377141533,Unknown,6,1,2022,41.861729206787196,Unknown
7,1,2022,47.0,Unknown,7,1,2022,40.97113671017734,Unknown
8,1,2022,33.23760377141533,Unknown,8,1,2022,34.315347534398704,Unknown
8,1,2022,33.23760377141533,Unknown,8,1,2022,34.315347534398704,Unknown
8,1,2022,33.23760377141533,Unknown,8,1,2022,34.315347534398704,Unknown
8,1,2022,33.23760377141533,Unknown,8,1,2022,34.315347534398704,Unknown
9,1,2022,33.23760377141533,Unknown,9,1,2022,33.375227733701124,Unknown
10,1,2022,47.0,Unknown,10,1,2022,44.28660994314272,Unknown
13,1,2022,33.23760377141533,Unknown,13,1,2022,46.92135075379029,Unknown
14,1,2022,48.0,Unknown,14,1,2022,41.679678200948665,Unknown
15,1,2022,33.23760377141533,Unknown,15,1,2022,33.375227733701124,Unknown
19,1,2022,48.0,Unknown,19,1,2022,43.860376297986605,Unknown
20,1,2022,50.0,Unknown,20,1,2022,44.550719164444565,Unknown
21,1,2022,49.0,Unknown,21,1,2022,43.48941118650653,Unknown
23,1,2022,33.23760377141533,Unknown,23,1,2022,33.65618502932031,Unknown
26,1,2022,52.0,Unknown,26,1,2022,45.07913042676636,Unknown
28,1,2022,52.0,Unknown,28,1,2022,47.185492537693136,Unknown
3,2,2022,33.23760377141533,Unknown,3,2,2022,48.85398263263558,Unknown
5,2,2022,33.23760377141533,Unknown,5,2,2022,39.64210763306439,Unknown
5,2,2022,33.23760377141533,Unknown,5,2,2022,39.64210763306439,Unknown
5,2,2022,33.23760377141533,Unknown,5,2,2022,39.64210763306439,Unknown
5,2,2022,33.23760377141533,Unknown,5,2,2022,39.64210763306439,Unknown
5,2,2022,33.23760377141533,Unknown,5,2,2022,39.64210763306439,Unknown
5,2,2022,33.23760377141533,Unknown,5,2,2022,39.64210763306439,Unknown
5,2,2022,33.23760377141533,Unknown,5,2,2022,39.64210763306439,Unknown
5,2,2022,33.23760377141533,Unknown,5,2,2022,39.64210763306439,Unknown
5,2,2022,33.23760377141533,Unknown,5,2,2022,39.64210763306439,Unknown
8,2,2022,54.0,Unknown,8,2,2022,48.86647407288773,Unknown
11,2,2022,54.0,Unknown,11,2,2022,43.23841597595228,Unknown
13,2,2022,33.23760377141533,Unknown,13,2,2022,33.23760377141528,Unknown
14,2,2022,33.23760377141533,Unknown,14,2,2022,52.49742591479273,Unknown
15,2,2022,53.0,Unknown,15,2,2022,49.31129448509885,Unknown
18,2,2022,55.0,Unknown,18,2,2022,47.67714546471962,Unknown
21,2,2022,54.0,Unknown,21,2,2022,45.014405166039694,Unknown
23,2,2022,51.0,Unknown,23,2,2022,49.299041309683496,Unknown
23,2,2022,51.0,Unknown,23,2,2022,49.299041309683496,Unknown
23,2,2022,54.0,Unknown,23,2,2022,49.299041309683496,Unknown
23,2,2022,54.0,Unknown,23,2,2022,49.299041309683496,Unknown
1,3,2022,57.0,Unknown,1,3,2022,56.300065476190476,Unknown
5,3,2022,33.23760377141533,Unknown,5,3,2022,33.90164232493949,Unknown
7,3,2022,58.0,Unknown,7,3,2022,55.379684615110854,Unknown
8,3,2022,53.0,Unknown,8,3,2022,57.7807380952381,Unknown
11,3,2022,60.0,Unknown,11,3,2022,56.86952777777777,Unknown
13,3,2022,33.23760377141533,Unknown,13,3,2022,33.23760377141528,Unknown
13,3,2022,33.23760377141533,Unknown,13,3,2022,33.23760377141528,Unknown
13,3,2022,33.23760377141533,Unknown,13,3,2022,33.23760377141528,Unknown
13,3,2022,33.23760377141533,Unknown,13,3,2022,33.23760377141528,Unknown
18,3,2022,59.0,Unknown,18,3,2022,54.19836904761905,Unknown
19,3,2022,33.23760377141533,Unknown,19,3,2022,34.07905200151105,Unknown
20,3,2022,33.23760377141533,Unknown,20,3,2022,33.87808280112996,Unknown
23,3,2022,51.0,Unknown,23,3,2022,56.691452380952384,Unknown
24,3,2022,51.0,Unknown,24,3,2022,56.698849206349216,Unknown
25,3,2022,51.0,Unknown,25,3,2022,56.975761904761896,Unknown
25,3,2022,51.0,Unknown,25,3,2022,56.975761904761896,Unknown
25,3,2022,58.0,Unknown,25,3,2022,56.975761904761896,Unknown
25,3,2022,58.0,Unknown,25,3,2022,56.975761904761896,Unknown
27,3,2022,33.23760377141533,Unknown,27,3,2022,33.23760377141528,Unknown
29,3,2022,57.0,Unknown,29,3,2022,55.35240476190475,Unknown
30,3,2022,57.0,Unknown,30,3,2022,56.19475302184114,Unknown
30,3,2022,57.0,Unknown,30,3,2022,56.19475302184114,Unknown
30,3,2022,51.0,Unknown,30,3,2022,56.19475302184114,Unknown
30,3,2022,51.0,Unknown,30,3,2022,56.19475302184114,Unknown
31,3,2022,57.0,Unknown,31,3,2022,57.58780555555556,Unknown
2,4,2022,33.23760377141533,lean,2,4,2022,33.460227733701124,lean
2,4,2022,33.23760377141533,lean,2,4,2022,33.460227733701124,lean
2,4,2022,33.23760377141533,lean,2,4,2022,33.460227733701124,lean
2,4,2022,33.23760377141533,lean,2,4,2022,33.460227733701124,lean
6,4,2022,51.0,lean,6,4,2022,55.95156349206351,lean
11,4,2022,56.0,lean,11,4,2022,50.63580336653051,lean
14,4,2022,33.23760377141533,lean,14,4,2022,33.595802111072636,lean
17,4,2022,33.23760377141533,lean,17,4,2022,33.23760377141528,lean
17,4,2022,33.23760377141533,lean,17,4,2022,33.23760377141528,lean
17,4,2022,33.23760377141533,lean,17,4,2022,33.23760377141528,lean
17,4,2022,33.23760377141533,lean,17,4,2022,33.23760377141528,lean
19,4,2022,55.0,lean,19,4,2022,55.00880952380951,lean
20,4,2022,53.0,lean,20,4,2022,56.42233333333334,lean
20,4,2022,53.0,lean,20,4,2022,56.42233333333334,lean
20,4,2022,51.0,lean,20,4,2022,56.42233333333334,lean
20,4,2022,51.0,lean,20,4,2022,56.42233333333334,lean
21,4,2022,53.0,lean,21,4,2022,56.61405952380954,lean
29,4,2022,54.0,lean,29,4,2022,54.62133333333333,lean
30,4,2022,33.23760377141533,lean,30,4,2022,34.33727120189214,lean
3,5,2022,33.23760377141533,lean,3,5,2022,33.445227733701124,lean
7,5,2022,33.23760377141533,lean,7,5,2022,33.23760377141528,lean
8,5,2022,33.23760377141533,lean,8,5,2022,33.365005511478905,lean
8,5,2022,33.23760377141533,lean,8,5,2022,33.365005511478905,lean
8,5,2022,33.23760377141533,lean,8,5,2022,33.365005511478905,lean
8,5,2022,33.23760377141533,lean,8,5,2022,33.365005511478905,lean
9,5,2022,33.23760377141533,lean,9,5,2022,33.23760377141528,lean
10,5,2022,53.0,lean,10,5,2022,47.18044862998735,lean
10,5,2022,53.0,lean,10,5,2022,47.18044862998735,lean
10,5,2022,53.0,lean,10,5,2022,47.18044862998735,lean
10,5,2022,53.0,lean,10,5,2022,47.18044862998735,lean
12,5,2022,51.0,lean,12,5,2022,50.83667442279943,lean
14,5,2022,33.23760377141533,lean,14,5,2022,33.77297565827282,lean
19,5,2022,46.0,lean,19,5,2022,47.251854849866135,lean
21,5,2022,33.23760377141533,lean,21,5,2022,33.23760377141528,lean
23,5,2022,46.0,lean,23,5,2022,44.312608180571296,lean
25,5,2022,43.0,lean,25,5,2022,44.266619047619045,lean
25,5,2022,43.0,lean,25,5,2022,44.266619047619045,lean
25,5,2022,41.0,lean,25,5,2022,44.266619047619045,lean
25,5,2022,41.0,lean,25,5,2022,44.266619047619045,lean
26,5,2022,44.5,lean,26,5,2022,40.639786705030545,lean
30,5,2022,45.0,lean,30,5,2022,43.878577189999824,lean
30,5,2022,45.0,lean,30,5,2022,43.878577189999824,lean
30,5,2022,45.0,lean,30,5,2022,43.878577189999824,lean
30,5,2022,41.0,lean,30,5,2022,43.878577189999824,lean
30,5,2022,41.0,lean,30,5,2022,43.878577189999824,lean
30,5,2022,41.0,lean,30,5,2022,43.878577189999824,lean
30,5,2022,44.0,lean,30,5,2022,43.878577189999824,lean
30,5,2022,44.0,lean,30,5,2022,43.878577189999824,lean
30,5,2022,44.0,lean,30,5,2022,43.878577189999824,lean
1,6,2022,41.0,Unknown,1,6,2022,41.94564435124497,Unknown
5,6,2022,33.23760377141533,Unknown,5,6,2022,33.23760377141528,Unknown
6,6,2022,44.3,Unknown,6,6,2022,44.844784004062696,Unknown
6,6,2022,44.3,Unknown,6,6,2022,44.844784004062696,Unknown
6,6,2022,41.0,Unknown,6,6,2022,44.844784004062696,Unknown
6,6,2022,41.0,Unknown,6,6,2022,44.844784004062696,Unknown
7,6,2022,44.75,Unknown,7,6,2022,40.37920092062394,Unknown
7,6,2022,44.75,Unknown,7,6,2022,40.37920092062394,Unknown
7,6,2022,47.0,Unknown,7,6,2022,40.37920092062394,Unknown
7,6,2022,47.0,Unknown,7,6,2022,40.37920092062394,Unknown
9,6,2022,45.4,Unknown,9,6,2022,45.78910622710624,Unknown
10,6,2022,46.0,Unknown,10,6,2022,42.49575893819434,Unknown
13,6,2022,45.0,Unknown,13,6,2022,44.93954685523743,Unknown
14,6,2022,47.0,Unknown,14,6,2022,46.20026984126984,Unknown
15,6,2022,46.5,Unknown,15,6,2022,46.20972330447331,Unknown
17,6,2022,47.0,Unknown,17,6,2022,46.38730952380953,Unknown
